Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,-23.01545,0.06534434,21.92218,2025-03-15 17:50:13.586774,DoubleDQN_256
1,-260.17468,0.06534434,65.48259,2025-03-15 17:50:13.586774,DoubleDQN_256
2,176.24167,98.43103,44.49650,2025-03-15 17:50:13.586774,DoubleDQN_256
3,204.24167,175.68704,73.41686,2025-03-15 17:50:13.586774,DoubleDQN_256
4,-38.51628,184.55667,22.89251,2025-03-15 17:50:13.586774,DoubleDQN_256
5,-54.05614,172.81691,51.78013,2025-03-15 17:50:13.586774,DoubleDQN_256
6,-100.95143,174.62256,48.58084,2025-03-15 17:50:13.586774,DoubleDQN_256
7,131.52765,171.59476,37.38647,2025-03-15 17:50:13.586774,DoubleDQN_256
8,-97.58442,174.82019,44.18423,2025-03-15 17:50:13.586774,DoubleDQN_256
9,118.24167,103.453,15.21214,2025-03-15 17:50:13.586774,DoubleDQN_256
10,-117.64667,180.12737,37.88717,2025-03-15 17:50:13.586774,DoubleDQN_256
11,-9.22021,260.35922,41.61739,2025-03-15 17:50:13.586774,DoubleDQN_256
12,75.85918,241.70947,21.52973,2025-03-15 17:50:13.586774,DoubleDQN_256
13,-66.41082,249.17795,0.89224,2025-03-15 17:50:13.586774,DoubleDQN_256
14,205.24167,249.43452,32.97220,2025-03-15 17:50:13.586774,DoubleDQN_256
15,29.12171,245.55728,27.56041,2025-03-15 17:50:13.586774,DoubleDQN_256
16,-40.18085,257.01492,57.03879,2025-03-15 17:50:13.586774,DoubleDQN_256
17,-222.26148,265.32855,6.70150,2025-03-15 17:50:13.586774,DoubleDQN_256
18,-162.49408,273.6301,32.70068,2025-03-15 17:50:13.586774,DoubleDQN_256
19,0.38192,283.08966,34.04698,2025-03-15 17:50:13.586774,DoubleDQN_256
20,67.70405,289.4055,31.67858,2025-03-15 17:50:13.586774,DoubleDQN_256
21,-115.62807,291.74347,59.55743,2025-03-15 17:50:13.586774,DoubleDQN_256
22,24.47351,302.06674,50.12006,2025-03-15 17:50:13.586774,DoubleDQN_256
23,-264.43883,294.00974,46.46050,2025-03-15 17:50:13.586774,DoubleDQN_256
24,205.24167,299.17856,27.42397,2025-03-15 17:50:13.586774,DoubleDQN_256
