Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,-166.09332,-0.19777,34.51738,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
1,63.06607,-0.19777,59.77819,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
2,-50.15278,-0.20535,50.90037,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
3,30.72585,-0.24694,32.15705,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
4,93.69186,-0.28738,58.00524,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
5,205.24167,-0.35681,41.19239,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
6,205.24167,-0.39710,25.52128,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
7,205.24167,-0.44452,41.19239,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
8,-201.65950,-0.49922,41.55065,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
9,-66.41082,-0.70484,13.91451,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
10,118.24167,-0.87632,21.19267,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
11,205.24167,-1.01492,40.87858,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
12,-232.52236,-1.12966,48.60295,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
13,204.24167,-1.53760,53.92540,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
14,204.24167,-1.70853,56.43487,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
15,78.13257,-1.89217,37.60974,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
16,204.24167,-2.33256,51.63816,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
17,65.36616,-2.54661,8.29495,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
18,205.24167,-3.17491,31.20550,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
19,-68.27381,-3.43731,34.17666,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
20,-23.82692,-4.10852,49.16444,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
21,-149.66804,-4.81816,35.22221,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
22,-113.90441,-5.69572,32.91522,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
23,8.62499,-6.66893,41.49510,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
24,205.24167,-7.56177,41.19239,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
25,157.42293,-7.96212,52.82349,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
26,205.24167,-8.73141,45.52466,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
27,-32.78332,-9.17951,45.43820,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
28,75.98543,-10.26989,47.28791,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
29,180.18698,-11.26041,22.68952,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
30,9.79997,-12.62721,43.03569,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
31,60.91950,-13.86351,34.50684,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
32,-21.00069,-15.00983,32.78780,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
33,135.96800,-16.34732,64.55738,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
34,-13.01773,-18.24233,42.69789,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
35,-17.37377,-20.36584,51.68004,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
36,-272.00348,-21.64666,49.56491,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
37,28.98423,-23.38955,43.13534,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
38,-196.37083,-24.56402,34.86871,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
39,-109.90833,-25.91670,49.58632,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
40,-258.37384,-27.28216,51.81200,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
41,163.83486,-28.98510,35.51594,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
42,-153.16211,-29.96233,68.92942,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
43,205.24167,-33.38933,46.66850,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
44,-194.11503,-33.89698,47.99587,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
45,137.83873,-35.23318,53.20379,2025-05-02 19:52:09.494497,DoubleDQN_256_CPU
