Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,1.00460,-0.11679,54.03774,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
1,205.24167,-0.11679,41.72923,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
2,-86.40227,-0.11679,42.90129,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
3,205.24167,-0.12625,43.87547,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
4,-247.11680,-0.13872,45.29722,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
5,147.24167,-0.25367,45.99142,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
6,56.70964,-0.30735,52.21542,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
7,28.73517,-0.42230,53.46474,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
8,-72.29303,-0.59886,30.32010,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
9,205.24167,-0.83418,41.19239,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
10,118.24167,-0.95261,16.05883,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
11,-71.88720,-1.11994,38.19411,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
12,205.24167,-1.53047,29.07315,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
13,176.24167,-1.72507,17.29724,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
14,-103.62799,-1.97684,61.35100,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
15,-190.40013,-2.56612,51.85021,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
16,205.24167,-3.74335,29.07315,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
17,-143.10083,-4.08204,51.99372,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
18,-170.84088,-4.92523,49.52637,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
19,-150.01204,-5.85548,15.83593,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
20,-149.49471,-6.82422,8.46894,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
21,205.24167,-7.92195,41.19239,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
22,205.24167,-8.36342,43.87547,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
23,125.02967,-8.81831,74.95201,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
24,-66.19779,-12.28784,34.37802,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
25,-254.89805,-13.51048,48.26482,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
26,-104.84898,-15.03204,48.42888,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
27,-232.81741,-16.29700,53.60412,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
28,83.17819,-17.93149,42.63926,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
29,83.54808,-19.24500,86.30608,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
30,176.24167,-21.10024,41.06369,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
31,167.02799,-21.70879,77.68639,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
32,317.61816,-23.78032,49.09272,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
33,105.13526,-25.12683,44.73436,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
34,205.24167,-26.35159,28.37230,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
35,84.18730,-27.00542,48.43254,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
36,118.24167,-28.25795,35.06854,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
37,147.24167,-28.97924,43.11013,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
38,-153.25130,-29.66284,30.64252,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
39,-106.10687,-31.17275,6.79632,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
40,165.24167,-32.65544,58.36716,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
41,28.98423,-33.24271,32.78502,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
42,84.23650,-34.49424,69.27162,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
43,-267.40091,-36.26872,43.64384,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
44,31.83645,-38.40509,34.41119,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
45,-37.53834,-39.70712,41.06389,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
46,24.95461,-40.82867,32.86298,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
47,169.64716,-42.00947,49.01858,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
48,-233.43026,-43.04986,35.83654,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
49,-11.32502,-44.25386,82.88358,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
50,-41.61934,-45.24708,39.78069,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
51,-64.39353,-46.16324,23.26388,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
52,6.31724,-47.19688,54.71343,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
53,176.24167,-48.19653,42.57620,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
54,213.87669,-48.63448,95.26626,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
55,204.24167,-49.23761,75.46770,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
56,-152.64235,-49.61860,52.36485,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
57,205.24167,-51.00048,34.00165,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
58,-265.53583,-51.33694,27.37214,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
59,-257.63743,-52.69196,29.55556,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
60,205.24167,-53.85726,41.19239,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
61,-224.82044,-54.09035,29.91591,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
62,85.34790,-55.15170,49.26674,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
63,-187.72649,-55.59300,56.70177,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
64,205.24167,-56.15087,37.05206,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
65,147.24167,-56.36304,28.41504,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
66,-52.96884,-56.63567,15.03411,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
67,176.24167,-57.01922,42.23415,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
68,10.26358,-57.20921,41.61562,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
69,213.62181,-57.59125,43.40928,2025-05-02 15:03:49.003413,DoubleDQN_64_CPU
