Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,205.24167,0.07259,13.22286,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
1,-230.17679,0.07259,34.58959,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
2,165.24167,0.07259,58.36716,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
3,123.93067,0.06794,56.08909,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
4,-167.88604,0.03332,36.10174,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
5,-115.59090,-0.02347,49.83236,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
6,50.58436,-0.12159,31.12546,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
7,-19.06970,-0.22481,49.99406,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
8,220.04342,-0.38184,43.85785,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
9,-105.68330,-0.60931,42.81348,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
10,-241.19133,-0.89565,30.51363,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
11,-185.95172,-1.26271,16.25457,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
12,-216.13061,-1.66762,34.62628,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
13,75.85918,-2.31585,23.38423,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
14,-104.46714,-2.66670,45.45812,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
15,97.17306,-3.66438,29.08913,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
16,-56.57623,-4.33365,37.26263,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
17,176.24167,-5.23469,41.51850,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
18,205.24167,-5.62780,42.84158,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
19,-161.13212,-6.00844,49.90612,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
20,27.18384,-6.89970,34.31623,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
21,93.60095,-7.82007,76.69179,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
22,-11.72082,-8.68381,34.98109,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
23,205.24167,-9.76008,43.87547,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
24,205.24167,-10.23460,29.07315,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
25,-66.41082,-10.72219,29.86433,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
26,204.24167,-11.92746,54.95060,2025-05-01 20:40:57.780914,DoubleDQN_128_CUDA
