Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,104.61126,0.12957,37.14723,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
1,205.24167,0.12957,42.52777,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
2,-62.50707,0.12957,32.28150,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
3,-99.23794,-0.00247,34.16185,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
4,118.24167,-0.25072,21.21333,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
5,91.92744,-0.39823,50.23453,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
6,-166.93000,-0.67512,32.44409,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
7,118.24167,-0.99282,34.98825,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
8,147.24167,-1.17941,38.43986,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
9,-187.91837,-1.36896,51.39275,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
10,118.24167,-1.87977,15.84563,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
11,176.24167,-2.16332,29.08422,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
12,-255.66104,-2.43279,36.29562,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
13,176.24167,-3.55094,42.57620,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
14,-76.07975,-3.90059,28.25420,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
15,147.24167,-4.81748,41.17219,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
16,205.24167,-5.27172,42.84158,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
17,-66.41082,-5.67352,6.45322,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
18,-49.65974,-6.25249,49.03532,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
19,201.32107,-7.28391,60.92344,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
20,163.70996,-9.11590,62.96147,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
21,-116.64667,-10.13954,23.98760,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
22,-178.42413,-11.10201,77.48671,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
23,-85.24455,-12.39018,38.52267,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
24,46.48017,-14.74859,42.06778,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
25,-110.35174,-15.99688,49.98688,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
26,65.85918,-17.39661,20.39061,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
27,205.24167,-18.24053,25.52128,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
28,-170.62982,-18.82789,33.62187,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
29,205.24167,-20.35505,41.19239,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
30,204.24167,-20.93395,59.11795,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
31,30.72585,-21.59044,23.68859,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
32,204.24167,-22.42169,55.66879,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
33,205.24167,-23.07861,29.07315,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
34,-184.74948,-23.72139,39.16824,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
35,204.24167,-25.35646,59.92093,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
36,-187.51193,-26.00227,22.99363,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
37,205.24167,-27.63259,42.84158,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
38,37.63896,-28.26307,43.04755,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
39,288.16049,-29.52805,65.18150,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
40,176.24167,-30.97996,39.09059,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
41,176.24167,-31.63277,41.49701,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
42,147.24167,-32.27633,39.95660,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
43,-112.01964,-32.95189,35.66409,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
44,124.70606,-34.56876,49.38188,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
45,118.24167,-36.05495,33.89792,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
46,-109.45916,-36.76077,48.28057,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
47,-205.95484,-38.06319,62.69040,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
48,205.24167,-40.06492,43.56166,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
49,176.24167,-40.56844,44.81031,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
50,-1.74106,-41.15055,64.61905,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
51,205.24167,-42.85106,42.84158,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
52,176.24167,-43.35873,41.06369,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
53,74.85918,-43.86115,46.51284,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
54,-129.94650,-44.63671,31.92399,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
55,75.85918,-45.88047,20.64994,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
56,-59.04702,-46.54868,49.36201,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
57,-47.50832,-47.55466,67.76147,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
58,80.04631,-48.62781,40.29059,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
59,205.24167,-49.84741,32.09896,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
60,74.85918,-50.30073,45.50320,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
61,-144.78330,-50.98806,25.00652,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
62,-123.96234,-51.89895,43.52811,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
63,118.84389,-53.43461,54.29562,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
64,290.88187,-54.45996,46.71710,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
65,-41.28433,-56.35160,74.10947,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
66,-103.67075,-57.11238,35.97292,2025-05-02 05:02:53.928890,DoubleDQN_2048_CUDA
