Reward,Win,Sprint,DateTime,ExperimentName
336.50683,False,72,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1965.58684,True,52,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
752.23738,False,79,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
348.63604,False,65,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1333.31999,True,57,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
-29.41881,False,49,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1521.36401,True,50,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
-267.10061,False,53,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
73.37506,False,86,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1374.69150,True,52,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1787.06325,True,59,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
195.36876,False,60,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1539.82284,True,63,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
-268.98510,False,59,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1384.96120,True,54,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
-162.54840,False,107,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
3.66894,False,67,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
179.35828,False,57,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1585.26706,True,62,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1415.96431,True,56,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1646.78382,True,60,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
-195.07541,False,44,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1418.69193,True,49,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1565.57653,True,64,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1813.35437,True,58,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
2009.28633,True,52,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1360.01011,True,55,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
1447.04971,True,61,2025-03-22 08:38:28.379314,DoubleDQN_512_GPU
