Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,-156.93000,0.067626365,19.07355,2025-03-15 14:28:10.828299,DoubleDQN_1024
1,-248.33473,0.067626365,39.56073,2025-03-15 14:28:10.828299,DoubleDQN_1024
2,-183.79909,172.8263,53.76100,2025-03-15 14:28:10.828299,DoubleDQN_1024
3,-263.66333,237.33577,0.17301,2025-03-15 14:28:10.828299,DoubleDQN_1024
4,-98.42821,254.53598,21.86736,2025-03-15 14:28:10.828299,DoubleDQN_1024
5,205.24167,233.39017,46.66850,2025-03-15 14:28:10.828299,DoubleDQN_1024
6,-212.91332,239.9511,46.31318,2025-03-15 14:28:10.828299,DoubleDQN_1024
7,-266.51273,229.38867,32.74685,2025-03-15 14:28:10.828299,DoubleDQN_1024
8,-66.41082,233.29147,21.41846,2025-03-15 14:28:10.828299,DoubleDQN_1024
9,143.67949,229.07515,50.91954,2025-03-15 14:28:10.828299,DoubleDQN_1024
10,-158.77239,239.12535,30.52649,2025-03-15 14:28:10.828299,DoubleDQN_1024
11,-232.30233,242.30548,30.50251,2025-03-15 14:28:10.828299,DoubleDQN_1024
12,-143.25160,251.34691,36.45026,2025-03-15 14:28:10.828299,DoubleDQN_1024
13,205.24167,263.66537,39.30953,2025-03-15 14:28:10.828299,DoubleDQN_1024
14,205.24167,259.77795,42.84158,2025-03-15 14:28:10.828299,DoubleDQN_1024
15,-9.76481,261.09256,53.86438,2025-03-15 14:28:10.828299,DoubleDQN_1024
16,-151.15671,265.98148,52.90543,2025-03-15 14:28:10.828299,DoubleDQN_1024
17,-107.05216,266.0944,31.09901,2025-03-15 14:28:10.828299,DoubleDQN_1024
18,81.15997,240.72157,34.71998,2025-03-15 14:28:10.828299,DoubleDQN_1024
19,-70.45343,246.36171,29.63687,2025-03-15 14:28:10.828299,DoubleDQN_1024
20,205.24167,252.73381,41.19239,2025-03-15 14:28:10.828299,DoubleDQN_1024
21,205.24167,245.6422,41.19239,2025-03-15 14:28:10.828299,DoubleDQN_1024
22,98.10379,242.93971,44.15006,2025-03-15 14:28:10.828299,DoubleDQN_1024
23,1.63761,251.66039,56.91948,2025-03-15 14:28:10.828299,DoubleDQN_1024
24,-114.34640,255.92424,34.43605,2025-03-15 14:28:10.828299,DoubleDQN_1024
25,6.03121,262.972,56.61546,2025-03-15 14:28:10.828299,DoubleDQN_1024
26,121.93911,252.58041,52.63084,2025-03-15 14:28:10.828299,DoubleDQN_1024
27,205.24167,247.06723,39.04615,2025-03-15 14:28:10.828299,DoubleDQN_1024
28,115.65630,255.1637,49.16161,2025-03-15 14:28:10.828299,DoubleDQN_1024
29,42.99156,251.43512,54.98897,2025-03-15 14:28:10.828299,DoubleDQN_1024
30,204.24167,256.7687,56.36275,2025-03-15 14:28:10.828299,DoubleDQN_1024
31,176.24167,255.02661,34.28546,2025-03-15 14:28:10.828299,DoubleDQN_1024
32,-71.12475,260.2586,39.16007,2025-03-15 14:28:10.828299,DoubleDQN_1024
33,-62.35244,252.40065,9.56858,2025-03-15 14:28:10.828299,DoubleDQN_1024
34,-22.52253,260.2585,37.29157,2025-03-15 14:28:10.828299,DoubleDQN_1024
35,-91.59230,254.33261,55.38564,2025-03-15 14:28:10.828299,DoubleDQN_1024
36,1.90952,254.53365,49.04527,2025-03-15 14:28:10.828299,DoubleDQN_1024
37,205.24167,248.46152,17.34307,2025-03-15 14:28:10.828299,DoubleDQN_1024
38,205.24167,246.57428,30.34409,2025-03-15 14:28:10.828299,DoubleDQN_1024
39,205.24167,256.656,29.07315,2025-03-15 14:28:10.828299,DoubleDQN_1024
40,-158.77102,248.84439,65.67073,2025-03-15 14:28:10.828299,DoubleDQN_1024
41,-237.55069,246.45847,79.46464,2025-03-15 14:28:10.828299,DoubleDQN_1024
42,151.57584,221.32916,54.94375,2025-03-15 14:28:10.828299,DoubleDQN_1024
43,1.28039,237.44302,43.66483,2025-03-15 14:28:10.828299,DoubleDQN_1024
44,205.24167,229.2965,32.23495,2025-03-15 14:28:10.828299,DoubleDQN_1024
45,196.58585,226.16972,47.09202,2025-03-15 14:28:10.828299,DoubleDQN_1024
46,-264.65436,228.972,24.32546,2025-03-15 14:28:10.828299,DoubleDQN_1024
47,-152.56839,237.90001,49.99901,2025-03-15 14:28:10.828299,DoubleDQN_1024
48,147.24167,227.74171,28.08349,2025-03-15 14:28:10.828299,DoubleDQN_1024
49,-252.20786,221.6716,40.54712,2025-03-15 14:28:10.828299,DoubleDQN_1024
50,-269.19900,211.33412,42.64791,2025-03-15 14:28:10.828299,DoubleDQN_1024
51,-56.72600,233.13232,81.21881,2025-03-15 14:28:10.828299,DoubleDQN_1024
52,-250.23483,241.0443,44.65868,2025-03-15 14:28:10.828299,DoubleDQN_1024
53,-53.34408,228.02692,57.55920,2025-03-15 14:28:10.828299,DoubleDQN_1024
54,-63.62632,225.20566,59.38181,2025-03-15 14:28:10.828299,DoubleDQN_1024
55,60.39585,228.95026,55.64366,2025-03-15 14:28:10.828299,DoubleDQN_1024
56,205.24167,213.64168,40.87858,2025-03-15 14:28:10.828299,DoubleDQN_1024
57,-85.00475,214.4073,58.93237,2025-03-15 14:28:10.828299,DoubleDQN_1024
58,-243.06420,219.7785,37.49965,2025-03-15 14:28:10.828299,DoubleDQN_1024
59,-255.57473,221.89362,40.12817,2025-03-15 14:28:10.828299,DoubleDQN_1024
60,137.13467,215.30241,55.84747,2025-03-15 14:28:10.828299,DoubleDQN_1024
61,176.24167,215.0157,43.04583,2025-03-15 14:28:10.828299,DoubleDQN_1024
62,-186.99129,215.36957,33.00379,2025-03-15 14:28:10.828299,DoubleDQN_1024
63,39.44525,209.03604,52.13300,2025-03-15 14:28:10.828299,DoubleDQN_1024
64,-57.53105,201.77026,65.74833,2025-03-15 14:28:10.828299,DoubleDQN_1024
65,205.24167,203.44739,41.44756,2025-03-15 14:28:10.828299,DoubleDQN_1024
66,175.24167,208.7754,70.45086,2025-03-15 14:28:10.828299,DoubleDQN_1024
67,47.10563,208.42278,37.65975,2025-03-15 14:28:10.828299,DoubleDQN_1024
68,25.19517,212.73788,25.73212,2025-03-15 14:28:10.828299,DoubleDQN_1024
69,-155.73297,195.15282,52.64639,2025-03-15 14:28:10.828299,DoubleDQN_1024
70,38.91774,208.01167,75.52748,2025-03-15 14:28:10.828299,DoubleDQN_1024
71,-53.75601,194.3272,44.47094,2025-03-15 14:28:10.828299,DoubleDQN_1024
72,77.65111,192.47089,54.22046,2025-03-15 14:28:10.828299,DoubleDQN_1024
73,46.51757,191.5857,41.31741,2025-03-15 14:28:10.828299,DoubleDQN_1024
74,205.24167,195.15283,43.56166,2025-03-15 14:28:10.828299,DoubleDQN_1024
75,170.73507,197.89853,61.83515,2025-03-15 14:28:10.828299,DoubleDQN_1024
76,85.54436,187.68755,46.05190,2025-03-15 14:28:10.828299,DoubleDQN_1024
77,-2.49087,179.1393,37.37039,2025-03-15 14:28:10.828299,DoubleDQN_1024
78,176.24167,222.97192,30.14416,2025-03-15 14:28:10.828299,DoubleDQN_1024
79,205.24167,187.40485,30.27499,2025-03-15 14:28:10.828299,DoubleDQN_1024
80,66.01780,183.05797,36.90836,2025-03-15 14:28:10.828299,DoubleDQN_1024
81,-52.75459,189.22206,18.27412,2025-03-15 14:28:10.828299,DoubleDQN_1024
82,147.24167,186.93228,39.53327,2025-03-15 14:28:10.828299,DoubleDQN_1024
83,-4.00721,189.76167,38.31889,2025-03-15 14:28:10.828299,DoubleDQN_1024
84,176.24167,181.54655,42.02379,2025-03-15 14:28:10.828299,DoubleDQN_1024
85,-49.97512,180.92638,72.05486,2025-03-15 14:28:10.828299,DoubleDQN_1024
86,-95.04526,178.47513,2.29049,2025-03-15 14:28:10.828299,DoubleDQN_1024
87,54.58822,176.70024,59.24653,2025-03-15 14:28:10.828299,DoubleDQN_1024
88,82.42133,170.09119,27.56398,2025-03-15 14:28:10.828299,DoubleDQN_1024
89,-102.90833,174.15202,54.97383,2025-03-15 14:28:10.828299,DoubleDQN_1024
90,-33.56602,168.40944,62.95610,2025-03-15 14:28:10.828299,DoubleDQN_1024
91,3.35752,166.04448,66.24086,2025-03-15 14:28:10.828299,DoubleDQN_1024
92,-9.22021,174.6243,67.67117,2025-03-15 14:28:10.828299,DoubleDQN_1024
93,52.78003,171.65875,72.18357,2025-03-15 14:28:10.828299,DoubleDQN_1024
94,84.35750,175.07095,38.14389,2025-03-15 14:28:10.828299,DoubleDQN_1024
95,-246.17733,173.77777,54.56927,2025-03-15 14:28:10.828299,DoubleDQN_1024
96,120.26994,164.13998,67.25993,2025-03-15 14:28:10.828299,DoubleDQN_1024
