Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,-185.20585,0.17448,35.05138,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
1,26.93006,0.17448,40.75080,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
2,-104.40699,0.16548,33.87950,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
3,139.71524,0.14252,52.43195,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
4,205.24167,0.08960,30.34409,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
5,-130.94366,0.06926,37.64424,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
6,-206.46563,-0.01475,48.60377,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
7,13.60621,-0.12839,60.24179,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
8,172.61146,-0.35626,46.94784,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
9,204.24167,-0.51313,72.48650,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
10,-60.33708,-0.61469,41.84537,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
11,205.24167,-0.89571,41.76137,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
12,205.94818,-1.02504,61.90434,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
13,205.24167,-1.40823,43.87547,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
14,-246.99654,-1.57563,53.11207,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
15,118.24167,-2.28222,31.67039,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
16,46.01909,-2.54084,43.66857,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
17,205.24167,-3.04984,29.07315,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
18,-257.83143,-3.32420,29.78321,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
19,205.24167,-4.08487,41.19239,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
20,205.24167,-4.37702,31.48793,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
21,-9.55344,-4.69768,38.82159,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
22,118.24167,-5.50482,19.16513,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
23,-116.87017,-5.95651,49.20610,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
24,205.24167,-6.88767,45.52466,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
25,147.24167,-7.31472,40.09276,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
26,205.24167,-7.78546,40.95872,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
27,176.24167,-8.21930,27.11320,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
28,-250.70134,-8.69604,2.44854,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
29,147.24167,-10.08180,43.74776,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
30,198.85032,-10.67509,30.90963,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
31,205.24167,-12.29110,30.55742,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
32,147.24167,-12.86422,39.43655,2025-05-02 13:13:38.917009,DoubleDQN_32_CPU
