Reward,Win,Sprint,DateTime,ExperimentName
1572.21083,True,57,2025-03-15 16:56:51.001799,DoubleDQN_2048
1864.21635,True,55,2025-03-15 16:56:51.001799,DoubleDQN_2048
-147.09289,False,50,2025-03-15 16:56:51.001799,DoubleDQN_2048
-96.45719,False,58,2025-03-15 16:56:51.001799,DoubleDQN_2048
1350.58268,True,58,2025-03-15 16:56:51.001799,DoubleDQN_2048
719.83725,False,84,2025-03-15 16:56:51.001799,DoubleDQN_2048
143.95709,False,59,2025-03-15 16:56:51.001799,DoubleDQN_2048
85.02631,False,65,2025-03-15 16:56:51.001799,DoubleDQN_2048
-110.30440,False,46,2025-03-15 16:56:51.001799,DoubleDQN_2048
89.54312,False,54,2025-03-15 16:56:51.001799,DoubleDQN_2048
1327.69259,True,59,2025-03-15 16:56:51.001799,DoubleDQN_2048
-119.54643,False,71,2025-03-15 16:56:51.001799,DoubleDQN_2048
1690.29274,True,57,2025-03-15 16:56:51.001799,DoubleDQN_2048
-211.87854,False,54,2025-03-15 16:56:51.001799,DoubleDQN_2048
28.25588,False,49,2025-03-15 16:56:51.001799,DoubleDQN_2048
-95.95816,False,56,2025-03-15 16:56:51.001799,DoubleDQN_2048
1311.50137,True,76,2025-03-15 16:56:51.001799,DoubleDQN_2048
322.37030,False,98,2025-03-15 16:56:51.001799,DoubleDQN_2048
2035.23174,True,49,2025-03-15 16:56:51.001799,DoubleDQN_2048
1335.17069,True,58,2025-03-15 16:56:51.001799,DoubleDQN_2048
492.10230,False,84,2025-03-15 16:56:51.001799,DoubleDQN_2048
261.45008,False,65,2025-03-15 16:56:51.001799,DoubleDQN_2048
172.15361,False,82,2025-03-15 16:56:51.001799,DoubleDQN_2048
1818.73663,True,66,2025-03-15 16:56:51.001799,DoubleDQN_2048
1515.93454,True,67,2025-03-15 16:56:51.001799,DoubleDQN_2048
-166.97214,False,65,2025-03-15 16:56:51.001799,DoubleDQN_2048
1393.17271,True,67,2025-03-15 16:56:51.001799,DoubleDQN_2048
641.43694,False,100,2025-03-15 16:56:51.001799,DoubleDQN_2048
801.54398,False,72,2025-03-15 16:56:51.001799,DoubleDQN_2048
1778.10507,True,50,2025-03-15 16:56:51.001799,DoubleDQN_2048
-162.09717,False,49,2025-03-15 16:56:51.001799,DoubleDQN_2048
-108.00574,False,54,2025-03-15 16:56:51.001799,DoubleDQN_2048
554.87350,False,79,2025-03-15 16:56:51.001799,DoubleDQN_2048
-172.10970,False,67,2025-03-15 16:56:51.001799,DoubleDQN_2048
-112.28061,False,63,2025-03-15 16:56:51.001799,DoubleDQN_2048
-169.88970,False,49,2025-03-15 16:56:51.001799,DoubleDQN_2048
793.32111,False,72,2025-03-15 16:56:51.001799,DoubleDQN_2048
797.70128,False,70,2025-03-15 16:56:51.001799,DoubleDQN_2048
-171.96467,False,53,2025-03-15 16:56:51.001799,DoubleDQN_2048
164.72302,False,87,2025-03-15 16:56:51.001799,DoubleDQN_2048
71.36852,False,89,2025-03-15 16:56:51.001799,DoubleDQN_2048
-148.66940,False,92,2025-03-15 16:56:51.001799,DoubleDQN_2048
