Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,205.24167,0.060727507,43.87547,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
1,49.46547,0.060727507,51.18930,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
2,129.02068,0.060727507,13.08078,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
3,8.81969,101.94742,103.43936,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
4,176.24167,201.66447,30.29316,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
5,205.24167,219.48293,41.19239,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
6,-196.83083,207.95795,56.73719,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
7,-93.33196,229.55902,18.75558,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
8,-252.11307,253.01176,30.51665,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
9,-172.89288,246.31877,41.00478,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
10,-50.20036,260.70526,46.02632,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
11,-190.40025,261.88474,18.18747,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
12,-102.97042,260.43393,51.26591,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
13,-171.05193,259.9927,45.16749,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
14,119.13259,269.5158,36.91296,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
15,-188.66539,287.03204,42.67699,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
16,213.76838,297.5294,47.96523,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
17,-19.16867,303.65085,41.56850,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
18,-166.93000,296.79306,0.00924,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
19,118.24167,287.65503,21.29054,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
20,204.24167,294.73166,55.47056,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
21,-264.68333,300.7122,-5.38836,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
22,-40.08235,301.47067,47.20144,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
23,-45.59112,295.58652,43.46559,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
24,176.24167,308.23972,42.57620,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
25,-239.16379,312.6742,73.84184,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
26,147.24167,302.93106,43.54649,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
27,-105.12541,298.1293,14.39740,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
28,205.24167,296.19406,28.79073,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
29,118.24167,305.0096,26.50977,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
30,157.68883,311.38348,61.83331,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
31,-94.60634,293.7869,40.65171,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
32,62.17792,299.46716,42.01531,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
33,-77.27570,287.53177,51.54500,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
34,116.65782,287.04282,54.97806,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
35,205.24167,282.44482,40.95872,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
36,-194.93979,276.33176,36.89760,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
37,205.24167,283.37946,28.79073,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
38,136.77688,282.54868,35.33103,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
39,-191.45349,278.288,48.51197,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
40,-148.30816,268.06592,45.63715,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
41,66.95904,274.04907,28.54899,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
42,176.24167,268.07578,45.15993,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
43,15.09208,269.59882,42.80805,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
44,205.24167,266.7882,31.48793,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
45,205.24167,273.71497,29.58524,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
46,-260.60188,256.69562,49.89410,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
47,44.64023,260.88596,6.82793,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
48,3.18979,266.535,34.92207,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
49,-65.85947,266.64023,55.50602,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
50,20.95236,255.26233,63.84897,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
51,205.24167,256.0675,42.04304,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
52,165.24167,250.6048,58.62474,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
53,-232.93534,249.98909,2.64177,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
54,132.65980,247.70906,87.82229,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
55,204.24167,251.85423,70.52284,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
56,-155.04415,254.34914,20.20143,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
57,-198.80031,242.10695,47.83713,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
58,71.98324,241.32681,64.61207,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
59,200.73579,239.63528,47.58342,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
60,147.24167,233.18922,30.20204,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
61,-150.47406,238.27788,47.88275,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
62,42.83201,230.3706,48.38513,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
63,-262.79254,226.86342,47.17618,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
64,-132.31894,246.1041,82.96302,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
65,196.31792,240.46208,49.32248,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
66,-143.21592,223.88597,77.97926,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
67,118.24167,226.13832,30.74519,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
68,205.24167,222.98735,40.87858,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
69,84.35276,225.92662,10.41809,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
70,166.59796,233.92343,62.12817,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
71,205.24167,218.57317,46.66850,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
72,-195.98385,216.40427,38.94536,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
73,-95.01304,213.5632,54.30264,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
74,147.24167,211.27992,27.57994,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
75,205.24167,213.23132,32.09896,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
76,205.24167,210.80379,27.42397,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
77,-256.99081,214.74986,47.72394,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
78,204.24167,207.41629,68.16731,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
79,-83.12473,214.13899,64.01414,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
80,40.54214,214.72707,58.58097,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
81,9.81110,218.16289,43.54447,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
82,204.24167,208.13956,63.12329,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
83,147.24167,209.08961,43.11013,2025-03-22 08:35:36.431662,DoubleDQN_512_GPU
