Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,204.24167,0.01721,68.80600,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
1,119.24167,0.01721,10.12690,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
2,-143.63591,0.01721,45.46300,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
3,205.24167,-0.03597,43.87547,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
4,205.24167,-0.06478,28.79073,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
5,-83.87450,-0.10279,63.06589,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
6,-216.37083,-0.28945,8.92158,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
7,37.61953,-0.43678,25.96013,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
8,-260.62469,-0.60262,54.57721,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
9,205.24167,-1.08428,42.29073,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
10,133.04628,-1.23048,31.14454,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
11,60.06025,-1.72362,28.78566,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
12,-31.65029,-2.20644,49.74031,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
13,-83.82389,-3.46985,40.42615,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
14,-66.41082,-4.58137,12.45132,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
15,25.72325,-5.22506,48.25903,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
16,-184.83883,-6.01132,50.29314,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
17,-245.58003,-7.05212,34.49912,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
18,-213.70600,-8.19265,54.77049,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
19,175.24167,-9.96462,52.87431,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
20,256.35714,-10.47920,61.27550,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
21,106.22097,-11.62081,50.38758,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
22,194.90237,-13.47431,34.00264,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
23,55.34459,-14.92382,42.11724,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
24,-192.54354,-16.53309,52.75981,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
25,199.86305,-17.89328,56.42106,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
26,-194.01846,-19.33927,46.39953,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
27,6.74810,-20.79882,41.41957,2025-05-01 22:34:02.680512,DoubleDQN_256_CUDA
