Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,46.53260,0.14173,50.58684,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
1,205.24167,0.14173,37.32393,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
2,-2.36067,0.14173,31.80123,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
3,-262.29453,0.12164,5.32702,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
4,17.48955,0.06263,46.47148,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
5,80.23947,-0.01462,56.74447,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
6,147.24167,-0.12656,39.95660,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
7,124.48392,-0.19390,34.95223,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
8,-102.00573,-0.39654,15.94894,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
9,-264.28922,-0.67279,44.08387,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
10,176.24167,-1.16454,30.89463,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
11,-238.49522,-1.34598,43.06932,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
12,189.21415,-2.34055,59.62324,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
13,65.85918,-2.97490,32.65257,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
14,84.73006,-3.33047,46.78978,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
15,118.24167,-3.92059,20.60544,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
16,-10.91360,-4.32637,48.37190,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
17,97.75367,-4.99103,50.80391,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
18,-65.74277,-5.76965,64.03468,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
19,204.24167,-7.39381,54.46006,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
20,-225.82101,-7.82939,49.47387,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
21,-107.69476,-8.96447,44.16984,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
22,123.81971,-10.56318,22.35005,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
23,118.24167,-11.57423,19.53816,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
24,75.85918,-12.24335,18.24744,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
25,-199.60622,-12.99481,21.97053,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
26,176.24167,-14.58370,32.32928,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
27,20.77035,-15.23117,54.01646,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
28,-60.37812,-17.21575,37.99389,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
29,55.59777,-18.49771,57.32302,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
30,156.20416,-19.62841,72.23979,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
31,-110.41487,-20.74984,31.35654,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
32,-107.64667,-22.30111,32.00109,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
33,-22.41699,-23.38426,49.64124,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
34,-110.87722,-25.57662,49.13957,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
35,205.24167,-27.05927,39.04615,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
36,90.24657,-27.57961,81.69597,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
37,-53.13059,-30.01323,46.31374,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
38,-59.19649,-31.31020,45.59663,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
39,-196.11412,-32.63866,50.56138,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
40,-248.17973,-34.01508,44.59240,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
41,129.95459,-35.48698,60.10332,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
42,138.50368,-36.57515,48.25266,2025-05-02 17:12:07.025829,DoubleDQN_128_CPU
