Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,-199.26404,-0.03829,38.14642,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
1,-212.18573,-0.03829,35.25139,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
2,-89.62093,-0.16628,38.09676,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
3,87.62804,-0.35117,22.43235,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
4,175.24167,-0.51077,51.79067,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
5,-131.39788,-0.60747,43.32359,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
6,78.03180,-0.90340,13.63348,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
7,90.42896,-1.19629,37.27466,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
8,124.12171,-1.60976,44.72286,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
9,-111.58115,-1.97159,47.72304,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
10,247.74579,-2.44026,63.98327,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
11,-275.98999,-2.99389,48.74678,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
12,-187.89203,-4.21876,48.87151,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
13,92.03804,-5.06476,55.40763,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
14,-36.69092,-6.02190,42.22723,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
15,68.96753,-7.41320,32.88829,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
16,205.24167,-8.90507,26.54063,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
17,-84.13906,-9.39865,55.90860,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
18,157.76658,-10.49193,53.20747,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
19,-212.79110,-11.77150,46.78010,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
20,205.24167,-13.07172,25.52128,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
21,-66.41082,-13.56872,16.13685,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
22,-212.08336,-14.47062,46.35474,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
23,204.24167,-15.82571,47.19408,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
24,119.28083,-16.36394,39.40063,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
25,-1.43095,-17.60430,51.85572,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
26,205.24167,-18.87800,43.56166,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
27,-56.16793,-19.43908,51.34850,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
28,-162.99893,-21.41526,45.08875,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
29,59.98618,-23.59108,62.76787,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
30,-12.53221,-25.70662,23.32744,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
31,166.30908,-27.27049,61.12956,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
32,140.34993,-28.40558,39.43841,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
33,104.40339,-30.16182,51.27513,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
34,-21.24293,-31.43097,51.04053,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
35,216.04303,-32.79703,56.72311,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
36,99.26620,-33.83141,57.32219,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
37,113.77091,-35.09627,47.07768,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
38,-167.47911,-36.35239,14.13743,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
39,205.24167,-38.84324,37.47710,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
40,99.79476,-39.39551,49.83320,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
41,-33.30434,-41.41740,59.77839,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
42,-150.51650,-42.66665,57.37341,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
43,204.24167,-43.94243,68.20172,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
44,-143.92882,-44.48949,34.77573,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
45,-161.40476,-46.56557,29.46422,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
46,-112.01964,-47.99379,43.47307,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
47,-48.73575,-49.29690,49.00661,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
48,147.24167,-51.02129,38.18352,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
49,13.64931,-51.62981,31.62073,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
50,147.24167,-53.28269,40.09276,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
51,101.69524,-53.79267,39.05527,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
52,-89.25629,-55.00268,28.86934,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
53,205.24167,-57.09182,26.86247,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
54,-7.90582,-57.45451,62.40745,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
55,55.88347,-58.79415,56.68249,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
56,205.24167,-59.52892,46.66850,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
57,73.68612,-59.84055,64.11084,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
58,-95.57787,-60.47282,68.55723,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
59,46.32133,-61.73338,40.37349,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
60,-198.35665,-62.37671,67.97293,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
61,94.72336,-63.53455,60.83262,2025-05-02 02:36:01.609181,DoubleDQN_1024_CUDA
