Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
0,-242.79934,-0.11542,45.28369,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
1,165.24167,-0.11542,76.27364,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
2,-100.41784,-0.11615,52.66234,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
3,176.24167,-0.19461,44.49650,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
4,-169.46440,-0.25331,19.06578,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
5,205.24167,-0.42668,32.09896,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
6,-150.52706,-0.51335,52.44087,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
7,101.35053,-1.00468,38.50470,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
8,-54.24449,-1.35013,42.53824,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
9,27.25091,-1.68683,18.74844,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
10,39.00052,-2.07164,53.23460,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
11,-238.54463,-2.50312,27.40639,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
12,-43.37932,-3.12899,38.84954,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
13,-221.93884,-3.86683,48.77454,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
14,-70.17414,-4.55689,37.46433,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
15,205.24167,-5.34376,29.07315,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
16,-53.27122,-5.70941,33.25887,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
17,249.48457,-6.57930,76.48686,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
18,205.24167,-7.55085,44.70550,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
19,176.24167,-7.96687,39.01466,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
20,-171.69757,-8.41423,53.19180,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
21,165.24167,-10.07996,60.68069,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
22,-200.85517,-10.60670,31.58058,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
23,-151.82060,-11.89157,17.15662,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
24,153.49501,-13.21668,48.38975,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
25,-252.35233,-15.02082,45.72642,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
26,-59.17000,-16.50073,42.26262,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
27,98.50954,-17.91099,24.80505,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
28,56.41895,-19.07350,48.75051,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
29,-197.65896,-20.36758,22.18505,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
30,-83.27527,-21.91852,48.49557,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
31,205.24167,-23.35812,40.45830,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
32,-46.19051,-23.87295,18.47651,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
33,74.85918,-25.91993,53.26094,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
34,218.51301,-26.74570,35.45058,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
35,205.24167,-28.85830,41.19239,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
36,-279.61449,-29.39275,48.29106,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
37,205.24167,-30.98691,46.35469,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
38,176.24167,-31.57101,42.54796,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
39,218.70078,-32.15654,19.10960,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
40,-238.36443,-34.12418,62.36776,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
41,56.98102,-35.40709,35.36003,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
42,-51.89623,-36.70717,38.18478,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
43,205.24167,-37.90373,35.44106,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
44,85.23871,-38.34359,39.11956,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
45,-290.19063,-39.29172,49.22362,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
46,8.77192,-40.65246,52.42336,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
47,-6.22957,-42.06427,9.53230,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
48,132.72951,-43.28382,46.22585,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
49,204.24167,-45.31673,52.40922,2025-05-02 00:35:12.699087,DoubleDQN_512_CUDA
