Trajectory,Reward,DateTime,ExperimentName
112,52.99543,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
113,147.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
114,-99.95134,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
115,-203.59240,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
116,-58.58568,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
117,-18.54607,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
118,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
119,26.97867,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
120,-164.61128,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
121,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
122,49.50873,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
123,-11.00470,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
124,-61.50251,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
125,118.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
126,-245.74349,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
127,207.01874,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
128,-59.79007,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
129,356.60140,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
130,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
131,119.92964,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
132,144.79879,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
133,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
134,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
135,30.72585,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
136,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
137,-241.43374,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
138,88.75566,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
139,-144.44712,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
140,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
141,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
142,30.72585,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
143,-148.90428,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
144,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
145,7.73959,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
146,119.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
147,220.04082,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
148,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
149,-27.06991,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
150,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
151,-8.36239,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
152,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
153,-115.60467,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
154,118.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
155,-40.59943,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
156,87.35500,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
157,-152.25656,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
158,244.53680,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
159,-122.13868,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
160,-58.73514,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
161,141.39668,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
162,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
163,34.02900,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
164,-146.51819,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
165,-221.77285,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
166,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
167,-40.07862,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
168,204.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
169,118.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
170,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
171,-38.02454,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
172,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
173,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
174,118.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
175,-241.36053,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
176,66.85918,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
177,175.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
178,75.85918,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
179,-233.10058,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
180,-242.85573,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
181,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
182,118.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
183,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
184,39.28291,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
185,114.77365,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
186,298.26480,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
187,-233.15997,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
188,-213.20909,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
189,117.71379,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
190,-146.51936,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
191,75.85918,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
192,-266.33333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
193,-71.56736,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
194,-244.68333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
195,-16.92500,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
196,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
197,-171.97938,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
198,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
199,-117.99830,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
200,-66.41082,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
201,-244.68333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
202,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
203,-81.15362,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
204,67.90738,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
205,34.63433,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
206,-195.49424,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
207,17.15986,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
208,-156.93000,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
209,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
210,-252.19708,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
211,122.22048,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
212,50.09348,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
213,-261.58673,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
214,132.91406,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
215,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
216,27.73557,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
217,-145.07027,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
218,-25.92500,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
219,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
220,45.46164,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
221,-271.52333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
222,-2.76477,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
223,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
224,117.48260,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
225,-271.31229,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
226,-268.61333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
227,-67.30531,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
228,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
229,-265.22351,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
230,38.27413,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
231,7.45062,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
232,-169.59365,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
233,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
234,166.50277,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
235,-69.14608,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
236,84.08063,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
237,206.80346,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
238,-233.10433,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
239,75.85918,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
240,227.92481,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
241,290.06533,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
242,-189.32587,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
243,5.24733,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
244,-271.52333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
245,-95.10724,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
246,-258.76871,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
247,-161.34126,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
248,-281.36533,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
249,-120.53963,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
250,-232.22864,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
251,75.85918,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
252,-204.60677,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
253,24.27235,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
254,-169.63664,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
255,-31.89713,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
256,-146.44914,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
257,-65.41082,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
258,-17.28791,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
259,73.84649,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
260,-148.85316,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
261,-0.00324,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
262,-196.43142,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
263,-239.65127,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
264,-156.93000,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
265,-156.93000,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
266,7.65764,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
267,-207.37083,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
268,-196.37083,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
269,-107.64667,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
270,94.85030,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
271,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
272,-262.69867,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
273,-49.19624,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
274,17.54202,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
275,-266.33333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
276,128.41934,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
277,-252.25809,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
278,-252.17342,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
279,-186.96144,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
280,-248.61333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
281,-156.93000,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
282,38.58321,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
283,-152.21660,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
284,-25.12134,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
285,-293.57393,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
286,-244.68333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
287,-107.64667,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
288,-244.68333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
289,205.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
290,-271.34943,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
291,-231.70503,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
292,176.24167,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
293,-233.27333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
294,-253.52723,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
295,79.67421,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
296,-246.33333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
297,-190.06803,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
298,-246.82733,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
299,30.72585,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
300,-126.64667,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
301,-264.68333,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
302,30.72585,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
303,-8.16416,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
304,-177.01103,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
305,85.21416,2024-10-16 18:01:24.513869,PPO_Discrete_Logits_Guided_Advantage
