Trajectory,Reward,Estimate,DiscountedReward,DateTime,ExperimentName
81,-262.75233,1324353500.0,34.19516,2024-11-10 18:34:43.531853,DQN
82,75.85918,1380560500.0,14.36047,2024-11-10 18:34:43.531853,DQN
83,-268.61333,1404479200.0,10.15622,2024-11-10 18:34:43.531853,DQN
84,-219.38734,1441794000.0,34.00273,2024-11-10 18:34:43.531853,DQN
85,-232.27333,1477592800.0,-26.57936,2024-11-10 18:34:43.531853,DQN
86,-243.66333,1516131800.0,8.80824,2024-11-10 18:34:43.531853,DQN
87,-66.41082,1533259300.0,2.79582,2024-11-10 18:34:43.531853,DQN
88,119.24167,1522552000.0,5.55399,2024-11-10 18:34:43.531853,DQN
89,21.72585,1509690100.0,-11.64507,2024-11-10 18:34:43.531853,DQN
90,-275.06333,1480025100.0,0.28806,2024-11-10 18:34:43.531853,DQN
91,-259.23333,1471884900.0,15.42388,2024-11-10 18:34:43.531853,DQN
92,-146.26997,1466684400.0,36.69081,2024-11-10 18:34:43.531853,DQN
93,-183.43686,1457551600.0,41.42893,2024-11-10 18:34:43.531853,DQN
94,-145.15471,1440266000.0,23.08107,2024-11-10 18:34:43.531853,DQN
95,-275.00000,1463739600.0,-163.17237,2024-11-10 18:34:43.531853,DQN
96,-196.37083,1475537900.0,7.98844,2024-11-10 18:34:43.531853,DQN
97,-243.66333,1504097900.0,28.32798,2024-11-10 18:34:43.531853,DQN
98,-129.01620,1517371600.0,14.77171,2024-11-10 18:34:43.531853,DQN
99,-115.64667,1535698700.0,-14.92796,2024-11-10 18:34:43.531853,DQN
100,-197.19951,1548820600.0,80.75336,2024-11-10 18:34:43.531853,DQN
101,-243.68333,1565786100.0,-26.88376,2024-11-10 18:34:43.531853,DQN
102,-257.99661,1555340000.0,8.04202,2024-11-10 18:34:43.531853,DQN
103,-265.16122,1542641200.0,12.67052,2024-11-10 18:34:43.531853,DQN
104,-255.33333,1534505500.0,-26.81640,2024-11-10 18:34:43.531853,DQN
105,-205.37083,1508056000.0,-32.98704,2024-11-10 18:34:43.531853,DQN
106,-206.37083,1500780000.0,11.53953,2024-11-10 18:34:43.531853,DQN
107,-205.71006,1503290600.0,0.67019,2024-11-10 18:34:43.531853,DQN
108,-207.37083,1489676300.0,36.74411,2024-11-10 18:34:43.531853,DQN
109,11.72585,1474427100.0,-11.63491,2024-11-10 18:34:43.531853,DQN
110,-242.26470,1459725000.0,17.58204,2024-11-10 18:34:43.531853,DQN
111,-27.88854,1455338800.0,-1.60714,2024-11-10 18:34:43.531853,DQN
112,-248.61333,1422454000.0,13.72604,2024-11-10 18:34:43.531853,DQN
113,-264.68333,1424749000.0,-9.69098,2024-11-10 18:34:43.531853,DQN
114,30.72585,1405973000.0,14.07947,2024-11-10 18:34:43.531853,DQN
115,-25.92500,1391529600.0,-3.20767,2024-11-10 18:34:43.531853,DQN
116,-272.77097,1383381000.0,33.66155,2024-11-10 18:34:43.531853,DQN
117,-268.87936,1361727200.0,7.10680,2024-11-10 18:34:43.531853,DQN
118,-167.45833,1368601200.0,35.33659,2024-11-10 18:34:43.531853,DQN
119,-275.00000,1372839400.0,-161.45995,2024-11-10 18:34:43.531853,DQN
120,118.89427,1376744100.0,53.06638,2024-11-10 18:34:43.531853,DQN
121,-260.52333,1344646100.0,-22.84896,2024-11-10 18:34:43.531853,DQN
122,-235.32742,1318171100.0,1.07228,2024-11-10 18:34:43.531853,DQN
123,-252.19523,1280826600.0,4.44419,2024-11-10 18:34:43.531853,DQN
124,-246.09413,1258399700.0,40.89499,2024-11-10 18:34:43.531853,DQN
125,-275.00000,1233743900.0,-168.16205,2024-11-10 18:34:43.531853,DQN
126,-164.64865,1220105600.0,3.37009,2024-11-10 18:34:43.531853,DQN
127,-182.26016,1177803600.0,-11.03085,2024-11-10 18:34:43.531853,DQN
128,-265.53899,1145041900.0,13.73179,2024-11-10 18:34:43.531853,DQN
129,-206.37083,1115604200.0,1.81760,2024-11-10 18:34:43.531853,DQN
130,-258.20083,1096600400.0,13.59329,2024-11-10 18:34:43.531853,DQN
131,-260.52333,1077767700.0,-7.23574,2024-11-10 18:34:43.531853,DQN
132,-248.55928,1056588800.0,10.98542,2024-11-10 18:34:43.531853,DQN
133,-275.06333,1031789060.0,-6.22929,2024-11-10 18:34:43.531853,DQN
134,67.02590,1024272960.0,19.90281,2024-11-10 18:34:43.531853,DQN
135,-203.29665,1004824960.0,44.12468,2024-11-10 18:34:43.531853,DQN
136,-250.82083,979447200.0,5.03155,2024-11-10 18:34:43.531853,DQN
137,205.24167,964008600.0,28.86285,2024-11-10 18:34:43.531853,DQN
138,-253.68333,953832960.0,-22.91437,2024-11-10 18:34:43.531853,DQN
139,-270.95117,925956000.0,7.73249,2024-11-10 18:34:43.531853,DQN
140,-243.66333,900057150.0,-8.10366,2024-11-10 18:34:43.531853,DQN
141,-273.09829,885912800.0,44.88705,2024-11-10 18:34:43.531853,DQN
142,-275.00000,862655170.0,-165.68295,2024-11-10 18:34:43.531853,DQN
143,-244.96146,858805800.0,14.95942,2024-11-10 18:34:43.531853,DQN
144,-275.00000,826627300.0,-168.16205,2024-11-10 18:34:43.531853,DQN
145,-276.19123,823687400.0,1.71793,2024-11-10 18:34:43.531853,DQN
146,-227.06584,808919300.0,-32.48363,2024-11-10 18:34:43.531853,DQN
147,-275.00000,791672200.0,-168.16205,2024-11-10 18:34:43.531853,DQN
148,-275.00000,787847700.0,-168.16205,2024-11-10 18:34:43.531853,DQN
149,-251.52333,784669600.0,4.63328,2024-11-10 18:34:43.531853,DQN
150,205.24167,768713500.0,39.30953,2024-11-10 18:34:43.531853,DQN
151,-244.68333,761414500.0,-2.04338,2024-11-10 18:34:43.531853,DQN
152,-196.37083,750039040.0,3.78802,2024-11-10 18:34:43.531853,DQN
153,-251.10588,736158340.0,3.79141,2024-11-10 18:34:43.531853,DQN
154,118.24167,711614600.0,33.13956,2024-11-10 18:34:43.531853,DQN
155,-196.45833,703807500.0,11.80984,2024-11-10 18:34:43.531853,DQN
156,-155.93000,693038100.0,-15.23065,2024-11-10 18:34:43.531853,DQN
157,-275.00000,683856200.0,-168.16205,2024-11-10 18:34:43.531853,DQN
158,-290.82083,681263000.0,4.74449,2024-11-10 18:34:43.531853,DQN
159,-275.00000,668135230.0,-168.16205,2024-11-10 18:34:43.531853,DQN
160,-248.61333,662146600.0,2.81289,2024-11-10 18:34:43.531853,DQN
161,-253.45333,644911400.0,-35.19609,2024-11-10 18:34:43.531853,DQN
162,-275.00000,630454800.0,-168.16205,2024-11-10 18:34:43.531853,DQN
163,-253.45333,626116100.0,-24.48391,2024-11-10 18:34:43.531853,DQN
164,-275.00000,610720640.0,-168.16205,2024-11-10 18:34:43.531853,DQN
